id_visitor|id_session|dim_session_number|dim_user_agent|dim_device_app_combo|ds|ts_min|ts_max|did_search|sent_message|sent_booking_request|next_id_session|next_dim_session_number|next_dim_user_agent|next_dim_device_app_combo|next_ds|next_ts_min|next_ts_max|next_did_search|next_sent_message|next_sent_booking_request
ed1329a6-064d-47e9-93bc-93f5a50822df|b3688e3787d4df91f7a0f3d3e3760afb|39|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36|Desktop - Chrome|2014-12-17|2014-12-17 13:13:50|2014-12-17 14:24:06|1|1|1|3266c70c72fce3559f8a561494925de2|40|Airbnb/4.7.0 iPhone/8.1.2|iPhone - iOS|2014-12-17|2014-12-17 13:47:34|2014-12-17 14:51:43|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|727d8c9ddb9ce5d6e969bb54405b9f25|40|Airbnb/4.7.0 iPhone/8.1.2|iPhone - iOS|2014-12-17|2014-12-17 13:47:34|2014-12-17 14:51:43|0|1|0|e0f2042de3aabe8d48da94274d1913e9|41|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36|Desktop - Chrome|2014-12-19|2014-12-19 11:30:42|2014-12-19 11:30:57|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|e0c90b32768b3cddb92e9b7c76a9c53e|41|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36|Desktop - Chrome|2014-12-19|2014-12-19 11:30:42|2014-12-19 11:30:57|0|0|0|0357654d783294abf29e225731a7d970|42|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36|Desktop - Chrome|2014-12-24|2014-12-24 15:51:56|2014-12-24 15:56:32|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|87512aff80fc01ac275ba91b39b9517f|42|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36|Desktop - Chrome|2014-12-24|2014-12-24 15:51:56|2014-12-24 15:56:32|0|1|0|b1256d5b3aa52e834ba7e8efb882aa21|43|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36|Desktop - Chrome|2014-12-24|2014-12-24 16:30:33|2014-12-24 16:30:36|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|9679d6939ae18183b3d8d1713d1388ac|43|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36|Desktop - Chrome|2014-12-24|2014-12-24 16:30:33|2014-12-24 16:30:36|0|0|0|d9cc6b3b7402c292b89072e06d09d8ff|44|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-27|2014-12-27 00:02:25|2014-12-27 00:03:30|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|6d7f74a9f47a8228e6cd9a86af1f4e98|44|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-27|2014-12-27 00:02:25|2014-12-27 00:03:30|0|1|0|da9bd0553ac8651de708ee8d2dfdc203|45|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-28|2014-12-28 01:34:21|2014-12-28 02:17:13|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|c8aaa1ca4a281403c02ad87ec128adfc|45|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-28|2014-12-28 01:34:21|2014-12-28 02:17:13|0|1|0|ac6911c2401dadc37ef8c82d1a8bbc7a|46|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-28|2014-12-28 05:05:42|2014-12-28 05:29:30|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|1bc13ed6e57610cb3d3f5c399eda8091|46|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-28|2014-12-28 05:05:42|2014-12-28 05:29:30|0|1|0|0ef8466695451ac28bbd32d889c81250|47|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-30|2014-12-30 06:19:26|2014-12-30 06:24:04|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|24a27e0f668b97b63319196b128be734|47|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-30|2014-12-30 06:19:26|2014-12-30 06:24:04|0|0|0|c4ec035e20c8b6e5bdaf41d16b6422b9|48|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-30|2014-12-30 07:37:42|2014-12-30 07:39:44|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|8a0033fec2cd5bf2177c1bc277b9bd9e|48|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-30|2014-12-30 07:37:42|2014-12-30 07:39:44|0|1|0|3c537d2d9b13d01c422e56f1452c4d4d|49|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-30|2014-12-30 15:42:15|2014-12-30 15:44:49|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|791347d213f599be53bb806bc446fee6|49|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-30|2014-12-30 15:42:15|2014-12-30 15:44:49|0|0|0|a4d6d23e31db00990ef0a45e9e799358|50|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-31|2014-12-31 10:05:58|2014-12-31 10:20:50|1|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|94db345324d44a18408422d7f212ffa2|50|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2014-12-31|2014-12-31 10:05:58|2014-12-31 10:20:50|1|1|0|2db3ffe6b3499b80fb1383fe90841122|51|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2015-01-01|2015-01-01 12:52:30|2015-01-01 13:14:06|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|e10998c0e727e73f33abbeef722afb55|51|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2015-01-01|2015-01-01 12:52:30|2015-01-01 13:14:06|0|0|0|86b42fed9307af2d07d775d2e41d96a4|52|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2015-01-01|2015-01-01 19:54:00|2015-01-01 19:54:03|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|81918c5a1438f21ad75d108dee314047|52|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2015-01-01|2015-01-01 19:54:00|2015-01-01 19:54:03|0|1|0|b0413f82167bbbe9ad3f7f506363111d|53|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2015-01-02|2015-01-02 12:03:25|2015-01-02 12:15:06|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|5a356c9fd7cd2a6246fdd124c98e7304|53|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36|Desktop - Chrome|2015-01-02|2015-01-02 12:03:25|2015-01-02 12:15:06|0|1|0|1d4097a7ed82d077b9aec1399c404ec0|54|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36|Desktop - Chrome|2015-01-04|2015-01-04 18:42:18|2015-01-04 18:47:31|1|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|79db454abdef634edbda3e3a61cbe934|54|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36|Desktop - Chrome|2015-01-04|2015-01-04 18:42:18|2015-01-04 18:47:31|1|0|0|4b14c87e33b31170489672e18d6a8d20|55|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36|Desktop - Chrome|2015-01-09|2015-01-09 07:19:33|2015-01-09 07:19:36|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|06cfd139f6628f7571891b3ab9a2b140|55|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36|Desktop - Chrome|2015-01-09|2015-01-09 07:19:33|2015-01-09 07:19:36|0|0|0|eb8790e24c3ad12631235d251b3b7821|56|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36|Desktop - Chrome|2015-01-09|2015-01-09 09:31:04|2015-01-09 10:02:19|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|da6e1a8be1c598dc1eef2ad74246846c|56|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36|Desktop - Chrome|2015-01-09|2015-01-09 09:31:04|2015-01-09 10:02:19|0|1|0|692e8cc7360f18a528ce0de33f3df06c|57|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-15|2015-01-15 12:47:21|2015-01-15 12:47:26|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|e988e18ce5ea17de23176cd0d8dd3bcb|57|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-15|2015-01-15 12:47:21|2015-01-15 12:47:26|0|0|0|5c2611db6b87f4ef0951d88fc58a23ff|58|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-16|2015-01-16 11:20:42|2015-01-16 11:40:34|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|c080687db370cce75f12fbe43f2f6324|58|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-16|2015-01-16 11:20:42|2015-01-16 11:40:34|0|1|0|af359a11672aed51a8157090fad81e1a|59|Airbnb/4.7.0 iPhone/8.1.2|iPhone - iOS|2015-01-16|2015-01-16 19:45:08|2015-01-16 20:55:11|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|aa2953b457602ddb17d318ebafe4db99|59|Airbnb/4.7.0 iPhone/8.1.2|iPhone - iOS|2015-01-16|2015-01-16 19:45:08|2015-01-16 20:55:11|0|1|0|1f793aebb30cd88eeeeb2429bf9536ee|60|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-17|2015-01-17 10:46:48|2015-01-17 11:12:00|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|eab1aca3c2baf0d07e7667118c65a80b|60|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-17|2015-01-17 10:46:48|2015-01-17 11:12:00|0|0|0|c6e846c61fed863122dc1bafa4f4f509|61|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-17|2015-01-17 13:43:46|2015-01-17 13:51:41|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|687868a7a9706128361b8a49cfda949c|61|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-17|2015-01-17 13:43:46|2015-01-17 13:51:41|0|0|0|984874b0f0e0260e739161dd7d90239b|62|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-18|2015-01-18 21:25:13|2015-01-18 21:45:36|1|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|1657921af68890e3d224fea23f5cdadc|62|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-18|2015-01-18 21:25:13|2015-01-18 21:45:36|1|1|0|50c3ab29890729bc42eacf8c242a01ef|63|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-19|2015-01-19 19:21:11|2015-01-19 19:31:57|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|97443928bc7fc16486eb780f68c78b60|63|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-19|2015-01-19 19:21:11|2015-01-19 19:31:57|0|0|0|98e40afa9d9402e936ab61460e46bfe1|64|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-19|2015-01-19 21:10:30|2015-01-19 21:10:32|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|b3397391b746091200d98929fe7552b9|64|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36|Desktop - Chrome|2015-01-19|2015-01-19 21:10:30|2015-01-19 21:10:32|0|0|0|bfaa7d1db90f7ea6a6f094157d2b7384|65|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-22|2015-01-22 07:57:29|2015-01-22 08:01:02|1|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|e48df9c46d20189a2cf5c3d07e978f75|65|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-22|2015-01-22 07:57:29|2015-01-22 08:01:02|1|0|0|d3f77571f72675f67f30f3fed742cfb8|66|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-22|2015-01-22 18:37:18|2015-01-22 18:37:25|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|8aa08f3d93a877d6119cfdc5da10340e|66|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-22|2015-01-22 18:37:18|2015-01-22 18:37:25|0|0|0|4f6626f3ca2f16ff6508d196c6ea9990|67|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-23|2015-01-23 10:19:55|2015-01-23 10:41:33|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|bb90d5a4af617447a0a9a3612c860e03|67|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-23|2015-01-23 10:19:55|2015-01-23 10:41:33|0|1|0|230da3ff5597d0619a645873e6a6415d|68|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-25|2015-01-25 19:50:11|2015-01-25 19:50:12|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|6e8ef0b4d0a8b6c793b93f7f62e65e4a|68|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-25|2015-01-25 19:50:11|2015-01-25 19:50:12|0|0|0|047b516b4647ed737a0886b88f13d798|69|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-27|2015-01-27 21:43:32|2015-01-27 22:29:11|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|eac000457d8a4afa9147b8a3600e8268|69|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36|Desktop - Chrome|2015-01-27|2015-01-27 21:43:32|2015-01-27 22:29:11|0|0|0|f3c64de3bb6b8639deaf34f38997fbf8|70|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-01|2015-02-01 10:50:20|2015-02-01 11:32:46|1|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|280a8dd6081b7466db1cf496757a9297|70|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-01|2015-02-01 10:50:20|2015-02-01 11:32:46|1|0|0|fd4d9f5fcb9951f4273656adfff00b71|71|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-02|2015-02-02 10:30:10|2015-02-02 10:30:14|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|172331a5fd0e83fbd0e8666d117d1967|71|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-02|2015-02-02 10:30:10|2015-02-02 10:30:14|0|0|0|4f7ed7322295f1654a8bff78ea5a54e8|72|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-02|2015-02-02 13:44:27|2015-02-02 14:30:45|1|1|1
ed1329a6-064d-47e9-93bc-93f5a50822df|02bc9bccb6b328af539895b61014fe25|72|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-02|2015-02-02 13:44:27|2015-02-02 14:30:45|1|1|1|4f7ed7322295f1654a8bff78ea5a54e8|73|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-02|2015-02-02 14:31:19|2015-02-02 14:32:18|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|949dfca26296fdc97d2a12d2bb1ee215|73|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-02|2015-02-02 14:31:19|2015-02-02 14:32:18|0|0|0|059ae1f2179d753b8baf7b1fae62f818|74|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-02|2015-02-02 23:29:49|2015-02-02 23:41:15|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|c827692c658ae6a78bdc935c3320838b|74|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-02|2015-02-02 23:29:49|2015-02-02 23:41:15|0|0|0|6d6f1f615de8833b447e7f0c71b45f86|75|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-03|2015-02-03 00:12:48|2015-02-03 00:16:16|0|1|0
ed1329a6-064d-47e9-93bc-93f5a50822df|3e794df8ead729e744a5631cc5b49753|75|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-03|2015-02-03 00:12:48|2015-02-03 00:16:16|0|1|0|dcc9302af26d6120b385cef3b42dcb06|76|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-03|2015-02-03 01:57:10|2015-02-03 02:12:31|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|01d4820b86a83e03e12f61c41f24e971|76|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-03|2015-02-03 01:57:10|2015-02-03 02:12:31|0|0|0|dcc9302af26d6120b385cef3b42dcb06|77|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-03|2015-02-03 02:03:36|2015-02-03 02:07:16|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|80171daccc55c5dcc89abc4a9289ea22|77|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-03|2015-02-03 02:03:36|2015-02-03 02:07:16|0|0|0|9278f3baf7e64c0d40c30ac85d73a561|78|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-03|2015-02-03 06:39:12|2015-02-03 07:03:09|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|579a1efb250fd64ec09c3033d880b167|78|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-03|2015-02-03 06:39:12|2015-02-03 07:03:09|0|0|0|a73c163d48cd2b160272c58f1074a79b|79|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-10|2015-02-10 06:06:53|2015-02-10 06:09:38|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|3f9176f1fa20adedad1aecac534d6565|79|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-10|2015-02-10 06:06:53|2015-02-10 06:09:38|0|0|0|bc7c1a590e2dcec65c4daf9aa0e4a458|80|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-10|2015-02-10 12:28:04|2015-02-10 12:28:05|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|3d2c0672c33392602791ce84a467ac78|80|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-10|2015-02-10 12:28:04|2015-02-10 12:28:05|0|0|0|5f0639390312060492f1de0d8be2971c|81|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-13|2015-02-13 12:24:50|2015-02-13 12:42:18|1|1|1
ed1329a6-064d-47e9-93bc-93f5a50822df|418035867e33344006bdb540b04ae813|81|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36|Desktop - Chrome|2015-02-13|2015-02-13 12:24:50|2015-02-13 12:42:18|1|1|1|474f09731efe9369793ab4fb4f49b829|82|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-16|2015-02-16 21:14:53|2015-02-16 21:15:40|0|0|0
ed1329a6-064d-47e9-93bc-93f5a50822df|b1a838c1f539efbc3f95cb4d45ca5043|82|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-16|2015-02-16 21:14:53|2015-02-16 21:15:40|0|0|0|f9e9120f420387674eae46270f43cace|83|Airbnb/6.0 iPhone/8.1.2|iPhone - iOS|2015-02-16|2015-02-16 21:50:41|2015-02-16 22:13:42|0|0|0
9cbe564a-1263-451e-bdab-1ed4967095ef|e9e3deacc7ff38f30d2f8b52564aa559|164|Mozilla/5.0 (Linux; Android 4.3; GT-I9505 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.109 Mobile Safari/537.36|Android Phone - Web|2015-03-15|2015-03-15 04:07:19|2015-03-15 04:07:27|0|0|0|fd3647d623280f387aba412db0135c7f|165|Mozilla/5.0 (Linux; Android 4.3; GT-I9505 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.109 Mobile Safari/537.36|Android Phone - Web|2015-03-18|2015-03-18 04:21:33|2015-03-18 04:21:36|0|0|0
9cbe564a-1263-451e-bdab-1ed4967095ef|ab775571b800b65151636a542c50ac45|165|Mozilla/5.0 (Linux; Android 4.3; GT-I9505 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.109 Mobile Safari/537.36|Android Phone - Web|2015-03-18|2015-03-18 04:21:33|2015-03-18 04:21:36|0|0|0|410cb7d7c7491d7bd80d632ec609e2b3|166|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36|Desktop - Chrome|2015-03-27|2015-03-27 07:58:08|2015-03-27 08:04:14|0|0|0
